Fold,Classifier,F1,Balanced_Accuracy,Precision,MCC,Recall,ROC_AUC,F2,Specificity,Negative_PV,Best_Params,Repetition
4,LightGBM,0.9411764705882353,0.9483709273182956,0.9696969696969697,0.9077283820534893,0.9142857142857143,0.9483709273182956,0.9411764705882353,0.9824561403508771,0.9491525423728814,"{'num_leaves': 43, 'max_depth': 3, 'learning_rate': 0.04722357289393448, 'n_estimators': 354, 'min_child_samples': 20, 'subsample': 0.7274789196190334, 'colsample_bytree': 0.6719078582542849, 'reg_alpha': 2.151943275217203, 'reg_lambda': 9.243850567007032}",8
0,LightGBM,0.9696969696969697,0.9705882352941176,1.0,0.9538364228569945,0.9411764705882353,0.9705882352941176,0.9696969696969697,1.0,0.9666666666666667,"{'num_leaves': 35, 'max_depth': 5, 'learning_rate': 0.19631067342275776, 'n_estimators': 392, 'min_child_samples': 52, 'subsample': 0.7356843536867946, 'colsample_bytree': 0.7061512489315759, 'reg_alpha': 0.03389842354205169, 'reg_lambda': 0.30664634604017094}",9
1,LightGBM,0.9090909090909091,0.9239350912778905,0.9375,0.8592750533496201,0.8823529411764706,0.9239350912778904,0.9090909090909091,0.9655172413793104,0.9333333333333333,"{'num_leaves': 51, 'max_depth': 11, 'learning_rate': 0.22326517150033937, 'n_estimators': 433, 'min_child_samples': 22, 'subsample': 0.7088064269563544, 'colsample_bytree': 0.5054119882736079, 'reg_alpha': 1.3958547177079446, 'reg_lambda': 7.551564462268264}",9
2,LightGBM,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9533468559837728,0.9705882352941176,0.9766734279918864,0.9705882352941176,0.9827586206896551,0.9827586206896551,"{'num_leaves': 55, 'max_depth': 4, 'learning_rate': 0.1988330692528823, 'n_estimators': 187, 'min_child_samples': 47, 'subsample': 0.6814309880620412, 'colsample_bytree': 0.6477996035770688, 'reg_alpha': 0.07374798695950366, 'reg_lambda': 8.412188491130358}",9
3,LightGBM,0.9565217391304348,0.96265664160401,0.9705882352941176,0.9306937369777978,0.9428571428571428,0.96265664160401,0.9565217391304348,0.9824561403508771,0.9655172413793104,"{'num_leaves': 48, 'max_depth': 12, 'learning_rate': 0.2632359238400904, 'n_estimators': 353, 'min_child_samples': 37, 'subsample': 0.8946929104576367, 'colsample_bytree': 0.6544209847558059, 'reg_alpha': 0.0336852012063899, 'reg_lambda': 8.989155983458895}",9
4,LightGBM,0.8985507246376812,0.9165413533834585,0.9117647058823529,0.8379268639529253,0.8857142857142857,0.9165413533834587,0.8985507246376812,0.9473684210526315,0.9310344827586207,"{'num_leaves': 74, 'max_depth': 7, 'learning_rate': 0.21183044024032466, 'n_estimators': 393, 'min_child_samples': 100, 'subsample': 0.5524306392842866, 'colsample_bytree': 0.6142501214926926, 'reg_alpha': 0.41344157495903466, 'reg_lambda': 3.860694246590191}",9
0,LightGBM,0.9375,0.9411764705882353,1.0,0.908530101301843,0.8823529411764706,0.9411764705882353,0.9375,1.0,0.9354838709677419,"{'num_leaves': 30, 'max_depth': 7, 'learning_rate': 0.21864635842490177, 'n_estimators': 480, 'min_child_samples': 78, 'subsample': 0.6229784424445365, 'colsample_bytree': 0.6341231433423768, 'reg_alpha': 0.39960487871420713, 'reg_lambda': 4.751463185225767}",10
1,LightGBM,0.9230769230769231,0.9325557809330629,0.967741935483871,0.8834455898821298,0.8823529411764706,0.9325557809330629,0.9230769230769231,0.9827586206896551,0.9344262295081968,"{'num_leaves': 22, 'max_depth': 11, 'learning_rate': 0.1264630235876881, 'n_estimators': 78, 'min_child_samples': 31, 'subsample': 0.8077970033901474, 'colsample_bytree': 0.8175579858501522, 'reg_alpha': 2.637240537185683, 'reg_lambda': 3.5855761697821}",10
2,LightGBM,0.9565217391304348,0.968052738336714,0.9428571428571428,0.9306937369777978,0.9705882352941176,0.9680527383367141,0.9565217391304348,0.9655172413793104,0.9824561403508771,"{'num_leaves': 55, 'max_depth': 14, 'learning_rate': 0.06495287260005873, 'n_estimators': 277, 'min_child_samples': 39, 'subsample': 0.6413491654746654, 'colsample_bytree': 0.5688029850976135, 'reg_alpha': 3.633166915051777, 'reg_lambda': 3.4763489950619815}",10
3,LightGBM,0.9577464788732394,0.9681704260651629,0.9444444444444444,0.9314513103439134,0.9714285714285714,0.968170426065163,0.9577464788732394,0.9649122807017544,0.9821428571428571,"{'num_leaves': 49, 'max_depth': 4, 'learning_rate': 0.2548106387189717, 'n_estimators': 253, 'min_child_samples': 87, 'subsample': 0.516588174908172, 'colsample_bytree': 0.8634206140546665, 'reg_alpha': 1.18840035252136, 'reg_lambda': 1.1381019236612542}",10
4,LightGBM,0.918918918918919,0.9418546365914786,0.8717948717948718,0.8681816933379206,0.9714285714285714,0.9418546365914786,0.918918918918919,0.9122807017543859,0.9811320754716981,"{'num_leaves': 74, 'max_depth': 7, 'learning_rate': 0.2273513816156514, 'n_estimators': 245, 'min_child_samples': 80, 'subsample': 0.6061964339597705, 'colsample_bytree': 0.7252282224102093, 'reg_alpha': 1.022809355525987, 'reg_lambda': 6.653724886242427}",10
